"","slide","initialAOI","fixationTime","correctedAOI","Transition"
"248","7.bmp",6,0.41077,1,"Surface"
"249","7.bmp",7,0.31209,5,"Invalid"
"250","8.bmp",4,0.31639,8,"Invalid"
"251","8.bmp",5,0.48282,3,"Invalid"
"252","8.bmp",2,0.22975,5,"Invalid"
"253","8.bmp",4,0.26318,8,"Surface"
"254","8.bmp",6,0.19722,2,"Surface"
"255","8.bmp",2,0.21339,5,"Surface"
"256","8.bmp",5,0.52551,3,"Invalid"
"257","8.bmp",3,0.21298,9,"Surface"
"258","8.bmp",5,0.47623,3,"Surface"
"259","8.bmp",8,0.27913,6,"Surface"
"260","8.bmp",5,0.37819,3,"Surface"
"261","8.bmp",3,0.90344,9,"Surface"
"262","8.bmp",1,0.2298,4,"Invalid"
"263","8.bmp",3,0.3123,9,"Invalid"
"264","8.bmp",7,0.19707,1,"Invalid"
"265","8.bmp",6,0.1967,2,"Meaningful"
"266","9.bmp",5,0.41083,8,"Invalid"
"267","9.bmp",9,0.57782,2,"Surface"
"268","9.bmp",3,0.2137,9,"Invalid"
"269","9.bmp",2,0.24612,5,"Invalid"
"270","9.bmp",4,0.19713,6,"Invalid"
"271","9.bmp",1,0.27946,1,"Surface"
"272","9.bmp",4,0.23122,6,"Surface"
"273","9.bmp",8,0.23027,4,"Invalid"
"274","9.bmp",2,0.27913,5,"Invalid"
"275","9.bmp",3,0.26315,9,"Invalid"
"276","9.bmp",6,0.36168,3,"Invalid"
"277","9.bmp",1,0.21332,1,"Surface"
"278","9.bmp",5,0.52554,8,"Invalid"
"279","9.bmp",4,0.41034,6,"Meaningful"
"280","9.bmp",6,0.36066,3,"Surface"
"281","9.bmp",8,0.93617,4,"Invalid"
"282","10.bmp",5,0.50912,3,"Invalid"
"283","10.bmp",2,0.25349,7,"Invalid"
"284","10.bmp",1,0.3942,9,"Invalid"
"285","10.bmp",9,0.2298,2,"Invalid"
"286","10.bmp",8,0.42744,1,"Invalid"
"287","10.bmp",3,0.20128,5,"Invalid"
"288","10.bmp",2,0.2292,7,"Meaningful"
"289","10.bmp",1,0.23006,9,"Invalid"
"290","10.bmp",5,0.24246,3,"Invalid"
"291","10.bmp",4,0.26273,4,"Invalid"
"292","10.bmp",9,0.34506,2,"Surface"
"293","10.bmp",6,0.32869,6,"Invalid"
"294","10.bmp",3,0.3125,5,"Surface"
"295","10.bmp",5,0.99407,3,"Surface"
"296","11.bmp",6,0.2137,8,"Invalid"
"297","11.bmp",8,0.19672,3,"Surface"
"298","11.bmp",5,0.26282,2,"Invalid"
"299","11.bmp",2,0.25279,4,"Invalid"
"300","11.bmp",1,0.34496,6,"Invalid"
"301","11.bmp",7,0.25156,9,"Surface"
"302","11.bmp",9,0.32832,7,"Invalid"
"303","11.bmp",3,0.32877,5,"Invalid"
"304","11.bmp",5,0.21353,2,"Invalid"
"305","11.bmp",3,0.22998,5,"Invalid"
"306","11.bmp",2,0.36119,4,"Invalid"
"307","11.bmp",4,0.2467,1,"Invalid"
"308","11.bmp",8,0.24654,3,"Invalid"
"309","11.bmp",6,0.19725,8,"Surface"
"310","11.bmp",5,0.65814,2,"Invalid"
"311","11.bmp",7,0.24657,9,"Invalid"
"312","11.bmp",1,0.57611,6,"Surface"
"313","11.bmp",7,0.19791,9,"Surface"
"314","11.bmp",4,0.21359,1,"Invalid"
"315","11.bmp",3,0.04922,5,"Invalid"
"316","11.bmp",5,0.54257,2,"Invalid"
"317","11.bmp",4,0.24631,1,"Surface"
"318","11.bmp",5,0.32822,2,"Surface"
"319","11.bmp",9,0.7771,7,"Surface"
"320","11.bmp",5,0.24654,2,"Surface"
"321","11.bmp",8,0.27982,3,"Invalid"
"322","11.bmp",6,0.34502,8,"Surface"
"323","11.bmp",9,0.29671,7,"Invalid"
"324","11.bmp",5,0.26329,2,"Surface"
"325","11.bmp",4,0.37831,1,"Surface"
"326","11.bmp",2,0.24675,4,"Invalid"
"327","11.bmp",4,1.19971,1,"Invalid"
"328","11.bmp",5,0.36119,2,"Surface"
"329","11.bmp",9,0.88692,7,"Surface"
"330","11.bmp",8,0.21396,3,"Invalid"
"331","11.bmp",6,0.63982,8,"Surface"
"332","11.bmp",2,0.19661,4,"Surface"
"333","11.bmp",5,0.52542,2,"Invalid"
"334","11.bmp",9,0.19518,7,"Surface"
"335","11.bmp",8,0.49332,3,"Invalid"
"336","11.bmp",4,0.93613,1,"Invalid"
"337","11.bmp",5,0.69026,2,"Surface"
"338","11.bmp",2,0.55849,4,"Invalid"
"339","11.bmp",3,0.37784,5,"Invalid"
"340","11.bmp",8,0.22986,3,"Invalid"
"341","11.bmp",9,0.26268,7,"Invalid"
"342","11.bmp",6,0.26335,8,"Invalid"
"343","11.bmp",9,0.24738,7,"Invalid"
"344","11.bmp",8,0.39429,3,"Invalid"
"345","11.bmp",5,0.2124,2,"Invalid"
"346","11.bmp",3,0.24654,5,"Invalid"
"347","11.bmp",2,0.31392,4,"Invalid"
"348","11.bmp",3,0.37811,5,"Invalid"
"349","11.bmp",8,0.54233,3,"Invalid"
"350","11.bmp",5,0.22983,2,"Invalid"
"351","11.bmp",6,0.23027,8,"Invalid"
"352","11.bmp",8,0.7232,3,"Surface"
"353","11.bmp",7,0.22989,9,"Invalid"
"354","11.bmp",8,0.22929,3,"Invalid"
"355","11.bmp",9,0.24805,7,"Invalid"
"356","11.bmp",8,0.26256,3,"Invalid"
"357","11.bmp",5,0.24655,2,"Invalid"
"358","11.bmp",8,0.21359,3,"Invalid"
"359","11.bmp",9,0.34546,7,"Invalid"
